pm10,temp,hum,wind_speed,rain,pressure,hour,day_of_week,is_weekend,label
3.85,23.63,31,6.38,0.0,1019,17,5,1,3.08
13.02,29.94,45,0.45,0.0,1015,10,3,0,13.02
145.47,20.46,53,7.2,0.0,1022,19,0,0,116.38
11.47,20.91,33,0.73,0.0,1012,15,3,0,11.47
9.49,22.98,10,8.16,5.09,1004,21,5,1,5.31
5.67,21.61,57,4.83,0.0,1029,17,6,1,5.67
101.24,19.66,54,2.78,0.0,1011,10,0,0,101.24
8.54,22.19,36,0.0,10.14,1020,17,1,0,5.97
3.66,16.75,23,8.51,0.0,1015,11,3,0,2.93
9.54,26.02,47,5.6,0.0,1021,1,3,0,7.63
141.54,19.13,29,4.6,0.0,1023,17,5,1,141.54
15.05,27.36,10,0.0,0.0,1029,5,2,0,15.05
9.42,21.17,10,4.83,0.0,1027,14,5,1,9.42
9.99,21.0,48,5.73,0.0,1004,9,5,1,7.99
123.69,24.18,54,3.11,0.0,1005,0,4,0,123.69
11.11,19.43,30,0.24,8.49,1022,6,2,0,7.78
7.57,21.52,26,5.91,0.0,1032,20,4,0,6.05
4.74,23.4,67,5.92,0.0,1010,15,0,0,3.79
154.72,18.3,40,0.82,0.0,1017,19,3,0,154.72
15.55,24.76,35,5.73,1.65,1012,21,4,0,8.71
5.19,22.75,33,7.1,0.0,1006,12,4,0,4.15
11.46,22.8,60,5.95,8.57,1029,0,4,0,6.42
139.04,20.38,31,2.07,7.62,1004,0,3,0,97.33
11.11,22.11,10,2.2,8.84,1020,13,6,1,7.77
3.61,21.31,11,5.34,0.0,1027,3,4,0,2.89
8.48,28.05,60,1.65,0.0,1008,8,3,0,8.48
110.52,18.23,32,5.27,0.0,1004,14,0,0,88.42
11.18,20.06,24,5.72,0.91,1019,0,6,1,6.26
8.6,22.9,19,10.38,2.76,1003,17,1,0,4.82
6.83,22.0,46,5.24,0.0,1023,0,4,0,5.47
129.1,18.55,52,3.25,0.0,1013,18,3,0,129.1
14.34,20.53,22,1.28,0.0,1006,20,6,1,14.34
5.01,17.69,34,6.95,1.57,1006,15,5,1,2.81
10.01,29.25,37,4.51,0.0,1021,3,3,0,10.01
137.38,19.4,43,5.32,0.0,1014,8,3,0,109.9
9.59,18.38,10,0.83,0.0,1024,19,0,0,9.59
7.85,15.84,16,7.56,0.0,1017,16,3,0,6.28
9.39,30.34,37,1.26,0.0,1031,2,3,0,9.39
149.59,19.23,53,6.39,0.0,1024,0,5,1,119.67
7.43,23.12,20,2.97,0.0,1010,7,2,0,7.43
5.8,21.46,32,4.52,2.84,1033,19,0,0,4.06
5.38,24.06,40,6.21,5.21,1017,15,3,0,3.01
157.84,25.22,56,4.14,7.72,1023,8,3,0,110.49
15.3,20.6,33,1.92,0.0,1024,22,1,0,15.3
6.17,18.16,32,5.73,0.59,1011,10,3,0,3.46
10.26,28.07,36,2.06,0.0,1031,17,3,0,10.26
115.71,16.57,58,7.46,1.36,1009,4,3,0,64.8
10.88,25.19,31,5.68,0.0,1035,2,4,0,8.71
9.71,23.28,27,4.72,0.0,1007,22,0,0,9.71
7.73,28.72,61,1.8,0.0,1028,5,0,0,7.73
107.77,17.9,59,5.25,0.0,1017,6,1,0,86.21
5.98,23.75,28,3.76,3.96,1032,16,1,0,4.19
5.24,16.41,16,6.94,3.36,1010,22,0,0,2.94
11.05,23.65,57,2.95,6.96,1004,14,0,0,7.73
157.18,19.87,38,0.0,0.0,998,21,1,0,157.18
10.78,22.79,10,6.5,0.0,1032,22,6,1,8.63
6.09,21.08,10,4.43,0.0,1033,18,4,0,6.09
9.07,23.35,65,2.93,0.0,1012,1,2,0,9.07
101.34,20.01,50,6.55,6.76,1013,11,4,0,56.75
14.32,27.25,28,7.04,0.0,1021,23,6,1,11.46
6.69,21.27,18,3.08,0.0,1003,14,3,0,6.69
12.92,25.24,35,3.6,0.0,1024,2,0,0,12.92
117.4,22.41,37,0.21,4.03,1027,22,3,0,82.18
6.99,19.56,10,5.46,0.0,1020,22,6,1,5.59
4.52,24.39,35,5.3,7.01,1021,1,0,0,2.53
12.4,22.26,41,0.97,2.35,1028,10,5,1,8.68
136.21,17.98,32,4.38,0.69,1008,0,1,0,95.35
10.06,26.96,11,2.46,0.0,1035,3,4,0,10.06
7.93,18.41,32,6.7,0.0,1024,0,6,1,6.35
5.61,22.04,49,0.0,0.0,1004,0,1,0,5.61
118.54,25.3,45,5.43,0.0,999,4,2,0,94.83
13.45,27.46,18,4.7,0.0,1032,12,6,1,13.45
1.42,24.9,10,3.88,0.0,1033,16,1,0,1.42
11.94,23.51,43,0.64,0.0,1010,4,3,0,11.94
151.08,19.92,28,1.58,0.0,1014,11,3,0,151.08
5.74,20.73,19,0.31,0.0,1030,7,3,0,5.74
8.26,20.87,19,8.37,0.0,1018,11,6,1,6.61
11.1,28.23,51,0.17,0.0,1017,0,3,0,11.1
122.1,17.02,55,1.8,11.56,1008,2,3,0,85.47
12.07,27.49,17,3.46,0.0,1009,0,4,0,12.07
9.84,21.63,13,4.74,0.0,1009,4,3,0,9.84
5.1,25.62,64,3.05,9.37,1010,13,5,1,3.57
112.1,23.23,55,0.0,0.0,1027,10,3,0,112.1
14.79,21.75,36,0.41,0.0,1025,20,0,0,14.79
9.22,16.52,39,6.88,0.0,1028,9,2,0,7.37
7.43,27.54,51,0.0,0.0,1015,22,2,0,7.43
110.95,15.69,29,6.25,0.0,1000,7,1,0,88.76
9.92,24.47,15,3.79,0.0,1006,20,0,0,9.92
6.96,23.32,15,7.69,3.33,1018,15,5,1,3.9
12.51,25.37,30,4.73,0.0,1020,6,3,0,12.51
125.68,19.52,40,3.89,9.4,1015,10,6,1,87.98
11.47,26.88,13,0.33,5.13,1013,18,1,0,8.03
1.3,16.83,23,3.0,0.0,1014,9,2,0,1.3
7.48,22.7,43,0.2,0.0,1010,13,5,1,7.48
144.99,19.63,44,5.55,0.0,1018,11,5,1,115.99
8.54,22.91,13,0.0,6.79,1021,23,5,1,5.98
9.45,23.84,10,9.15,0.0,1019,4,4,0,7.56
4.82,24.02,35,0.71,0.0,1012,19,2,0,4.82
133.64,23.92,45,0.32,2.16,1024,13,0,0,93.55
9.34,23.33,14,2.64,0.0,1019,4,1,0,9.34
1.31,24.31,25,10.53,0.0,1003,22,0,0,1.05
10.58,21.66,56,6.58,0.0,1019,4,4,0,8.46
107.69,18.34,31,6.31,11.37,1012,15,4,0,60.31
5.68,19.26,23,0.53,0.0,1019,21,5,1,5.68
6.78,23.91,46,3.78,0.0,1019,5,4,0,6.78
10.68,27.85,42,4.26,0.0,1012,15,1,0,10.68
123.33,23.12,43,5.52,0.0,1017,6,6,1,98.67
10.4,18.36,36,0.25,1.01,1030,22,3,0,7.28
2.42,18.23,16,5.84,0.0,1020,10,4,0,1.93
9.07,28.15,66,4.19,0.0,1019,23,4,0,9.07
127.32,18.75,54,4.92,0.0,1012,18,3,0,127.32
6.08,21.86,21,3.84,0.0,1019,13,5,1,6.08
7.81,17.54,25,9.01,0.0,1027,20,6,1,6.25
10.5,29.01,57,2.47,0.0,1024,13,3,0,10.5
115.66,21.69,60,7.36,0.0,1007,3,4,0,92.53
15.52,20.55,32,5.58,0.0,1024,16,2,0,12.42
7.61,22.38,35,6.86,0.0,1023,0,4,0,6.09
11.83,26.58,41,1.66,0.0,1010,15,4,0,11.83
124.47,23.26,35,4.55,0.0,1014,13,2,0,124.47
8.37,18.33,34,0.0,0.0,1030,13,2,0,8.37
10.37,17.95,19,5.73,9.51,1013,21,0,0,5.81
10.76,29.84,47,2.02,0.0,1007,23,5,1,10.76
138.24,23.93,39,4.98,0.0,1008,6,0,0,138.24
13.51,25.7,13,2.73,0.0,1016,16,2,0,13.51
8.86,23.07,16,5.82,0.0,1017,19,4,0,7.09
7.54,22.85,58,6.27,0.0,1003,14,4,0,6.03
128.17,24.74,28,0.74,0.0,997,16,3,0,128.17
13.34,22.72,29,4.05,0.0,1035,14,5,1,13.34
4.4,21.26,27,10.57,4.7,1021,0,6,1,2.46
5.98,25.63,30,0.0,0.0,1006,6,4,0,5.98
102.01,21.23,28,6.43,11.35,997,10,0,0,57.13
8.55,20.48,27,2.82,0.0,1027,15,1,0,8.55
2.71,23.77,31,3.9,0.0,1028,12,0,0,2.71
3.94,24.31,32,0.0,9.37,1022,17,5,1,2.76
127.24,25.02,31,0.33,0.0,1026,7,0,0,127.24
5.8,21.05,10,3.54,0.0,1018,15,3,0,5.8
5.34,25.02,32,3.9,0.0,1032,11,4,0,5.34
11.6,28.62,58,2.38,0.0,1009,18,4,0,11.6
141.95,24.83,41,0.75,11.13,998,7,3,0,99.36
7.5,25.14,17,4.42,0.0,1034,18,1,0,7.5
7.16,17.02,28,3.16,0.0,1015,7,3,0,7.16
10.28,25.88,30,1.37,0.0,1022,5,6,1,10.28
157.03,18.48,31,4.64,0.0,1008,1,2,0,157.03
9.97,21.41,21,2.64,0.0,1026,20,1,0,9.97
7.87,17.27,29,3.59,0.0,1026,4,6,1,7.87
6.32,23.55,49,3.13,0.0,1012,18,5,1,6.32
102.87,23.31,41,3.56,5.77,1025,1,1,0,72.01
14.52,25.91,42,6.46,0.88,1007,5,5,1,8.13
6.73,23.65,32,4.46,0.0,1005,3,2,0,6.73
5.13,26.8,59,4.56,0.0,1029,19,4,0,5.13
114.6,21.2,41,5.46,0.0,1020,18,4,0,91.68
14.78,22.84,31,3.08,0.0,1017,10,2,0,14.78
2.41,24.89,37,3.36,0.0,1029,7,3,0,2.41
6.58,29.36,49,5.43,0.0,1021,14,0,0,5.26
148.26,21.09,33,0.0,5.99,1024,18,1,0,103.78
6.95,27.93,13,4.31,0.0,1035,2,0,0,6.95
9.18,16.89,13,9.72,0.0,1032,0,4,0,7.34
10.2,23.92,62,3.99,0.0,1028,23,3,0,10.2
112.4,19.51,52,7.18,0.0,1017,16,6,1,89.92
15.24,22.02,10,3.83,0.0,1011,12,5,1,15.24
3.82,25.29,21,6.42,0.0,1015,17,0,0,3.06
12.87,21.32,46,1.01,10.17,1021,10,5,1,9.01
150.07,17.44,46,0.15,0.0,1024,12,6,1,150.07
8.22,27.88,34,0.9,0.0,1018,3,0,0,8.22
2.28,20.6,37,5.08,9.61,1006,0,1,0,1.28
10.4,24.75,35,2.97,0.0,1013,3,0,0,10.4
158.06,22.35,36,2.73,0.0,1018,22,5,1,158.06
12.8,28.0,15,6.84,0.0,1031,16,4,0,10.24
5.24,21.31,28,5.21,4.74,1004,18,4,0,2.94
3.25,24.16,53,0.54,0.0,1030,16,0,0,3.25
129.87,17.77,32,4.21,0.0,1015,8,0,0,129.87
9.48,18.84,10,2.24,0.0,1019,13,3,0,9.48
2.39,24.18,45,8.73,0.0,1026,23,6,1,1.91
7.14,22.63,60,0.0,0.0,1010,23,0,0,7.14
136.11,16.31,52,0.05,0.0,1012,6,6,1,136.11
9.12,26.85,34,2.02,0.0,1030,11,1,0,9.12
8.17,19.27,30,8.39,0.0,1013,3,0,0,6.53
12.75,30.52,58,6.04,8.31,1010,7,3,0,7.14
158.03,16.21,52,5.82,0.0,1019,3,4,0,126.43
9.2,22.01,10,2.93,0.0,1009,1,3,0,9.2
6.58,17.27,32,8.64,0.0,1025,17,4,0,5.26
10.6,25.93,35,0.0,0.0,1026,12,2,0,10.6
153.9,16.06,57,6.27,0.0,1027,13,0,0,123.12
14.23,21.27,13,5.31,0.0,1033,18,1,0,11.39
7.97,21.43,42,8.65,4.74,1007,14,2,0,4.46
8.81,28.74,52,6.65,4.78,1010,7,1,0,4.94
122.77,15.74,51,7.44,1.28,1019,19,0,0,68.75
13.9,27.21,10,1.41,0.0,1026,23,4,0,13.9
10.33,16.41,15,5.16,11.02,1024,2,4,0,5.79
9.68,22.13,52,2.94,3.08,1022,10,4,0,6.78
125.19,18.26,41,1.19,0.0,1004,9,1,0,125.19
5.73,24.64,11,0.68,0.0,1023,10,4,0,5.73
4.04,24.75,33,5.77,0.0,1033,7,4,0,3.23
3.63,22.96,58,5.36,5.83,1030,20,5,1,2.04
100.95,16.94,24,6.3,0.0,1012,21,1,0,80.76
7.53,21.82,10,0.76,0.0,1033,18,6,1,7.53
5.34,24.02,39,9.32,0.0,1014,10,4,0,4.27
5.24,21.76,54,0.0,0.0,1007,11,6,1,5.24
120.39,22.18,38,3.4,0.0,1025,7,6,1,120.39
6.22,27.17,27,0.0,0.0,1029,1,2,0,6.22
5.94,17.41,40,3.02,0.0,1025,12,6,1,5.94
10.57,26.19,51,0.0,0.0,1023,21,3,0,10.57
141.01,24.91,46,4.91,0.0,1010,9,4,0,141.01
10.7,24.45,34,2.83,4.58,1020,0,6,1,7.49
1.07,16.53,31,4.29,0.0,1033,23,4,0,1.07
3.55,23.84,53,0.0,1.06,1022,17,2,0,2.49
107.15,16.61,51,2.6,0.0,1019,23,6,1,107.15
8.18,20.18,36,1.68,0.0,1035,23,6,1,8.18
0.93,18.6,20,5.98,0.0,1009,11,1,0,0.74
5.62,24.91,50,5.19,6.77,1022,6,1,0,3.15
157.2,19.51,42,1.26,0.0,1016,7,5,1,157.2
12.21,23.3,43,0.66,3.56,1007,11,0,0,8.55
10.58,18.52,10,9.17,1.79,1004,6,5,1,5.92
5.24,26.92,34,2.59,0.0,1022,17,0,0,5.24
144.86,21.75,54,6.23,0.0,1006,16,4,0,115.89
12.81,26.91,12,2.39,0.0,1015,1,2,0,12.81
6.26,24.71,33,3.83,0.0,1011,21,3,0,6.26
11.15,26.86,44,5.56,9.36,1023,14,6,1,6.24
153.85,15.5,49,5.84,8.62,1021,0,6,1,86.16
7.42,19.11,10,0.0,4.45,1015,2,6,1,5.19
5.57,17.74,10,3.65,11.13,1006,19,0,0,3.9
8.61,21.83,53,6.28,0.0,1017,1,6,1,6.88
128.64,24.12,44,2.19,0.0,1020,17,1,0,128.64
8.49,20.09,10,2.8,0.0,1034,19,6,1,8.49
3.12,21.19,45,4.77,9.02,1012,2,6,1,2.19
11.97,21.58,40,6.15,10.45,1026,22,4,0,6.7
153.77,15.97,44,7.03,0.0,998,2,2,0,123.02
14.15,27.27,31,1.09,0.0,1014,1,4,0,14.15
2.39,20.96,14,6.2,1.01,1022,10,5,1,1.34
10.52,23.13,42,0.87,0.0,1007,23,0,0,10.52
125.65,24.58,37,1.61,2.41,1002,11,6,1,87.96
6.32,20.12,42,5.8,8.55,1017,3,5,1,3.54
2.19,24.86,11,3.04,0.0,1011,11,3,0,2.19
9.73,22.03,66,6.07,0.0,1026,5,6,1,7.78
120.71,21.28,23,1.02,9.68,1003,18,6,1,84.5
14.2,23.5,10,5.51,0.0,1035,18,5,1,11.36
8.51,19.24,18,5.17,0.0,1029,21,6,1,6.81
10.09,29.53,47,3.98,0.0,1023,8,1,0,10.09
120.28,16.9,37,5.77,5.89,1022,23,3,0,67.36
10.34,22.11,28,5.13,0.0,1019,21,3,0,8.27
1.76,16.25,12,3.62,0.0,1027,22,5,1,1.76
11.57,25.01,37,6.72,0.0,1027,17,6,1,9.26
152.11,17.78,24,7.15,5.88,1008,6,3,0,85.18
10.94,27.78,10,6.81,0.0,1012,20,5,1,8.75
8.71,16.75,38,3.76,0.0,1027,14,0,0,8.71
13.05,23.51,31,4.8,0.0,1027,1,2,0,13.05
137.84,19.82,32,2.22,2.53,1012,8,2,0,96.48
7.24,27.05,42,1.91,0.0,1014,9,5,1,7.24
7.15,18.44,16,10.59,0.0,1028,11,6,1,5.72
8.17,22.85,66,4.02,0.0,1027,2,2,0,8.17
152.17,25.05,39,4.01,1.6,1006,22,0,0,106.52
7.24,19.86,11,4.96,0.0,1024,3,0,0,7.24
8.4,19.97,38,9.59,3.05,1011,17,4,0,4.71
4.02,23.27,54,2.88,0.0,1030,20,0,0,4.02
113.24,22.22,58,3.77,0.0,1019,2,0,0,113.24
9.93,25.19,20,0.88,0.0,1026,7,4,0,9.93
1.21,20.51,16,3.7,0.0,1018,19,2,0,1.21
4.75,29.59,36,0.0,0.0,1023,23,0,0,4.75
114.24,18.78,54,2.48,0.0,1009,21,2,0,114.24
10.88,25.02,25,6.69,0.0,1031,13,3,0,8.7
7.96,16.34,31,3.51,0.0,1013,16,1,0,7.96
9.78,27.43,39,0.0,0.0,1031,1,2,0,9.78
107.86,19.03,32,0.0,6.82,1013,7,4,0,75.5
8.37,22.57,10,6.17,0.0,1019,18,2,0,6.69
3.22,21.35,26,8.02,0.0,1009,15,0,0,2.58
10.18,22.83,28,0.0,0.0,1031,7,5,1,10.18
125.56,17.64,38,1.96,0.0,1014,15,6,1,125.56
12.07,19.18,22,6.72,0.0,1017,13,6,1,9.66
7.22,25.06,41,7.17,0.0,1003,8,6,1,5.78
10.37,24.6,36,4.38,1.22,1002,0,0,0,7.26
138.15,18.18,25,4.07,0.0,1015,14,2,0,138.15
6.95,22.91,11,5.6,6.56,1016,5,6,1,3.89
4.53,22.83,34,9.79,0.0,1013,21,6,1,3.62
9.18,21.89,65,5.67,0.0,1005,18,4,0,7.35
137.64,19.12,38,1.52,0.0,1008,3,2,0,137.64
12.93,19.94,30,4.72,3.3,1020,19,0,0,9.05
2.25,23.04,32,10.71,0.0,1027,16,6,1,1.8
4.67,25.55,54,1.72,0.0,1027,18,6,1,4.67
148.09,20.26,50,4.28,0.0,1018,22,1,0,148.09
6.09,26.29,12,6.1,9.05,1031,13,3,0,3.41
7.32,25.23,10,6.85,0.0,1033,9,2,0,5.86
4.12,22.61,66,2.03,0.0,1017,4,2,0,4.12
154.38,23.73,54,1.35,0.0,1004,11,3,0,154.38
13.11,19.73,41,5.45,4.1,1028,21,3,0,7.34
0.63,23.53,40,4.49,2.62,1005,18,2,0,0.44
5.19,23.59,45,2.45,0.0,1024,12,5,1,5.19
109.18,19.1,43,0.0,1.49,1017,0,4,0,76.42
6.34,26.61,10,3.69,0.0,1022,23,3,0,6.34
2.59,25.11,21,7.94,0.0,1018,18,1,0,2.07
5.53,29.8,66,0.49,0.0,1011,13,0,0,5.53
141.04,21.43,27,2.07,2.73,997,9,1,0,98.73
12.08,18.34,28,3.64,0.0,1007,19,6,1,12.08
3.19,21.8,38,5.7,0.0,1033,11,6,1,2.55
12.73,25.8,58,3.64,0.0,1019,15,3,0,12.73
148.86,23.12,23,5.36,0.0,1017,22,4,0,119.09
11.8,18.72,29,0.45,8.73,1029,21,5,1,8.26
7.16,20.58,10,4.91,0.0,1031,15,2,0,7.16
6.45,29.03,43,2.92,0.0,1003,23,3,0,6.45
150.6,17.54,35,0.34,0.0,1002,18,2,0,150.6
11.27,26.92,26,1.58,0.0,1016,16,1,0,11.27
4.39,18.19,18,7.53,6.02,1018,17,6,1,2.46
12.11,23.28,36,1.57,0.0,1020,18,2,0,12.11
155.53,16.69,58,0.8,4.86,1013,13,0,0,108.87
15.23,20.44,16,0.0,0.0,1013,18,4,0,15.23
7.49,18.21,10,8.79,0.0,1015,19,3,0,5.99
10.31,30.01,32,6.56,0.0,1031,5,0,0,8.24
106.34,23.87,44,2.08,0.0,1026,21,2,0,106.34
11.72,19.12,38,1.84,0.0,1007,23,5,1,11.72
5.42,24.79,37,3.73,0.0,1019,0,2,0,5.42
12.76,25.75,52,5.38,0.0,1018,14,2,0,10.21
121.56,18.52,31,1.37,0.0,1014,20,3,0,121.56
15.39,18.26,23,2.02,0.0,1034,21,5,1,15.39
3.2,25.22,26,8.12,0.0,1005,12,3,0,2.56
13.0,30.71,46,0.0,0.0,1004,3,1,0,13.0
153.05,16.79,33,5.82,0.0,999,1,3,0,122.44
7.74,18.59,25,4.82,0.0,1035,2,6,1,7.74
8.85,15.99,37,10.88,0.0,1023,2,0,0,7.08
12.78,24.39,43,1.11,10.27,1007,21,2,0,8.94
155.99,25.16,41,3.74,3.62,1006,23,5,1,109.19
11.64,27.7,10,6.6,1.56,1008,14,3,0,6.52
9.09,21.92,10,6.47,0.0,1016,23,4,0,7.27
5.87,29.37,51,1.56,0.0,1014,15,0,0,5.87
135.91,15.81,23,2.86,0.0,1014,11,3,0,135.91
11.69,26.0,30,0.89,0.0,1009,0,5,1,11.69
3.67,20.43,10,10.55,0.0,1023,10,6,1,2.94
4.42,26.06,65,3.22,6.96,1018,6,2,0,3.09
115.86,20.67,46,0.68,11.18,1010,7,1,0,81.1
10.81,23.86,16,0.48,6.54,1009,19,3,0,7.57
6.22,15.79,10,3.63,0.0,1018,2,5,1,6.22
11.25,27.75,61,3.1,0.0,1023,2,0,0,11.25
132.87,24.46,38,3.89,0.0,1015,14,5,1,132.87
10.15,23.66,13,2.04,0.0,1026,5,0,0,10.15
10.24,21.19,17,3.45,0.0,1028,6,2,0,10.24
8.35,21.72,67,6.65,0.0,1019,14,6,1,6.68
110.25,24.66,29,1.33,2.59,1008,0,1,0,77.18
8.33,22.34,37,7.17,0.0,1011,2,3,0,6.66
3.65,16.59,25,3.23,0.0,1030,3,6,1,3.65
5.81,27.57,52,0.61,0.0,1022,14,2,0,5.81
114.87,17.16,30,4.36,7.76,1022,20,1,0,80.41
15.11,25.24,27,4.98,0.0,1017,1,6,1,15.11
5.92,17.91,39,4.44,0.0,1006,11,6,1,5.92
8.96,24.65,35,5.6,0.0,1010,6,4,0,7.17
109.95,24.07,37,2.64,10.75,998,7,2,0,76.97
9.72,27.72,18,1.14,0.0,1022,20,2,0,9.72
2.46,25.32,37,5.67,0.0,1011,19,4,0,1.97
9.32,23.11,29,5.01,0.0,1028,14,6,1,7.46
142.34,18.88,34,4.22,0.0,1013,13,2,0,142.34
8.84,23.25,39,6.0,7.1,1012,4,0,0,4.95
5.53,25.01,18,4.84,8.31,1021,0,4,0,3.87
6.85,27.97,42,2.72,0.0,1005,9,5,1,6.85
108.66,24.77,26,1.12,0.0,1024,11,4,0,108.66
10.6,20.47,27,7.14,0.0,1006,21,1,0,8.48
6.22,24.57,23,6.01,0.0,1016,5,3,0,4.98
4.65,22.27,46,0.73,7.59,1024,2,4,0,3.26
115.86,22.91,26,4.66,0.0,1004,20,1,0,115.86
12.59,18.38,39,6.23,0.0,1034,19,1,0,10.07
7.67,15.83,16,8.41,0.0,1004,4,2,0,6.14
12.26,23.23,53,3.91,1.61,1024,12,1,0,8.58
114.33,24.39,36,6.29,0.0,1003,4,5,1,91.46
12.63,26.24,16,3.74,0.0,1020,17,6,1,12.63
8.72,20.62,29,6.74,0.0,1014,9,4,0,6.98
7.73,25.35,53,6.59,10.14,1023,16,6,1,4.33
133.94,23.45,54,0.65,0.0,1004,6,3,0,133.94
12.01,24.64,16,3.26,0.0,1017,11,3,0,12.01
4.71,22.57,15,4.39,0.0,1011,0,3,0,4.71
6.46,26.56,44,3.97,0.0,1011,6,2,0,6.46
138.41,20.95,53,0.67,0.0,1005,23,6,1,138.41
9.15,27.38,25,2.27,0.0,1032,19,3,0,9.15
8.79,23.78,39,4.28,11.12,1030,1,1,0,6.16
12.05,29.32,50,3.5,0.0,1015,6,5,1,12.05
118.33,23.43,31,6.89,5.95,1010,15,3,0,66.26
6.34,25.47,10,0.0,0.0,1035,1,3,0,6.34
9.43,23.5,39,9.2,0.0,1009,9,1,0,7.55
3.81,22.12,29,6.75,0.0,1002,5,1,0,3.05
100.54,18.69,32,5.71,0.0,1019,23,5,1,80.44
5.7,22.36,41,6.63,0.0,1024,14,6,1,4.56
6.28,19.34,38,3.02,0.0,1003,13,3,0,6.28
3.29,22.84,46,5.22,0.0,1017,7,0,0,2.64
123.91,23.11,27,6.82,0.0,1017,2,2,0,99.13
7.63,24.18,10,0.21,0.0,1021,23,4,0,7.63
1.03,18.27,26,9.18,0.0,1010,1,2,0,0.82
13.15,28.26,62,1.7,0.0,1018,13,6,1,13.15
125.66,23.8,36,2.15,5.99,1015,22,1,0,87.96
10.57,25.03,41,6.81,0.0,1023,18,6,1,8.45
8.21,20.54,17,9.17,0.0,1007,12,0,0,6.57
4.92,27.68,29,5.99,0.0,1026,8,2,0,3.93
104.26,18.13,34,7.13,0.0,1010,8,5,1,83.41
15.12,25.49,12,1.88,0.0,1008,10,4,0,15.12
6.86,20.09,17,7.9,0.0,1011,8,0,0,5.49
8.08,24.14,68,0.0,0.0,1012,2,6,1,8.08
114.35,23.57,24,3.29,6.37,1018,11,1,0,80.04
13.86,19.72,38,5.91,0.0,1021,14,1,0,11.09
10.01,16.66,34,5.3,5.98,1033,0,3,0,5.6
7.05,26.36,49,3.85,0.0,1018,3,5,1,7.05
152.6,25.02,46,0.72,8.82,999,23,1,0,106.82
14.39,19.43,26,3.64,3.13,1032,10,2,0,10.07
3.69,21.16,10,9.04,0.0,1004,4,1,0,2.96
6.36,28.05,42,1.0,0.0,1012,5,1,0,6.36
145.14,17.14,56,0.16,0.0,1022,8,5,1,145.14
9.31,18.83,27,5.4,0.75,1021,21,5,1,5.22
1.44,16.05,32,7.08,0.0,1032,21,5,1,1.15
11.6,24.18,64,0.51,0.0,1025,0,4,0,11.6
117.55,22.12,41,4.47,7.89,1018,10,1,0,82.28
7.07,27.02,20,3.35,0.84,1035,20,6,1,4.95
3.98,18.79,43,9.64,0.0,1007,3,2,0,3.18
8.87,22.11,56,3.97,0.0,1012,3,2,0,8.87
124.52,16.69,43,4.44,0.0,998,16,3,0,124.52
10.51,21.74,10,0.54,0.0,1027,18,4,0,10.51
7.38,16.93,12,10.79,0.0,1014,15,2,0,5.9
4.38,26.74,31,0.47,0.0,1006,12,6,1,4.38
158.15,16.72,60,5.81,10.88,1001,11,2,0,88.57
14.17,25.63,20,0.26,0.0,1022,2,0,0,14.17
8.06,25.23,11,4.75,0.0,1033,17,3,0,8.06
8.97,28.49,61,0.0,0.0,1031,22,2,0,8.97
154.88,22.41,26,0.12,0.0,1017,21,3,0,154.88
5.64,25.64,33,1.85,0.0,1034,12,1,0,5.64
7.16,24.48,35,8.54,11.06,1019,6,2,0,4.01
6.68,24.65,52,5.43,11.6,1013,14,3,0,3.74
113.45,24.05,56,4.32,0.0,1005,9,5,1,113.45
11.97,23.92,26,0.38,0.0,1016,3,4,0,11.97
8.36,16.7,26,9.44,0.0,1009,23,3,0,6.69
12.24,27.22,36,2.18,0.0,1008,7,3,0,12.24
147.51,18.85,26,7.43,0.0,1018,18,4,0,118.01
12.45,26.69,10,1.39,0.0,1027,5,2,0,12.45
4.94,20.49,10,9.81,0.0,1032,18,1,0,3.95
3.6,25.02,50,0.5,8.48,1014,18,6,1,2.52
158.21,18.66,56,4.64,0.0,1014,23,2,0,158.21
6.33,19.88,32,6.67,0.0,1029,21,0,0,5.06
6.01,24.79,10,3.89,0.0,1007,22,3,0,6.01
8.4,26.31,61,1.18,4.92,1020,13,6,1,5.88
104.07,17.05,44,6.81,0.0,1005,15,6,1,83.25
9.95,18.08,10,3.09,0.0,1012,21,2,0,9.95
7.7,23.89,37,3.6,0.0,1008,5,0,0,7.7
5.32,27.63,57,2.96,0.0,1007,2,3,0,5.32
137.04,21.06,56,1.57,0.0,1009,0,2,0,137.04
11.21,25.68,36,0.49,9.53,1007,1,6,1,7.85
10.55,18.19,17,9.86,0.0,1016,0,2,0,8.44
11.4,30.33,53,4.81,0.0,1004,4,5,1,11.4
155.55,16.21,52,5.62,0.0,1002,12,5,1,124.44
14.04,20.67,24,5.33,0.0,1017,8,2,0,11.23
8.85,24.01,30,5.76,0.0,1027,18,5,1,7.08
9.25,30.1,61,0.57,11.74,1011,23,6,1,6.48
139.43,17.15,23,1.24,0.0,1012,13,2,0,139.43
9.64,26.68,31,2.37,0.0,1013,17,2,0,9.64
5.99,23.92,21,7.73,0.0,1008,6,3,0,4.79
4.73,26.74,68,4.57,0.0,1016,23,3,0,4.73
155.64,21.54,41,5.32,0.0,1013,23,2,0,124.51
12.38,23.4,24,2.29,6.77,1032,23,6,1,8.66
8.16,23.47,45,5.2,0.0,1006,15,5,1,6.53
10.83,30.19,34,0.0,0.0,1028,11,6,1,10.83
